order_id,product_category,price
35b7d83c8629ba8d0f718d9d293cf436,health_beauty,160.0
35b9c0045d40f9bf824fcfae2b54a645,construction_tools_construction,42.99
35ed6b2bbd7deca1e23166bbe62f49ca,watches_gifts,108.0
364b5f3b94152788007c68501e6c79b9,cool_stuff,229.99
3734ef852a0ffc47fd80c97740466f68,computers_accessories,349.0
3749ffb24b4dec6d0cab14cb31e4fa94,perfumery,196.5
380d50b5c05704dbe91b19b8003ea60b,furniture_decor,59.55
3818dcc3b7bd25996c0f1684437f019b,bed_bath_table,90.1
382e8f286f0c03a978e78372405fd3de,stationery,199.0
383730d8be253fb34891920a417f2861,sports_leisure,139.9
383730d8be253fb34891920a417f2861,sports_leisure,299.9
38d4d6c821c0cda17600c430495f6a06,health_beauty,122.99
395363317a9cc3945212a000edf960d3,watches_gifts,145.0
398f1723ca5725d585fbc000ec3edb05,health_beauty,137.9
3a17fd4120bf394dc3968c52f703fe07,fashion_male_clothing,69.9
3a17fd4120bf394dc3968c52f703fe07,fashion_male_clothing,43.0
3a8a097ab8e052e5f80441c9eb0d6b3a,construction_tools_lights,169.99
3aefaf9d41208dba8b2c336def99b00f,bed_bath_table,39.9
3afb5554304bdc748e0b05b9b8fbb9ba,garden_tools,49.9
3b2306ebbd3f8e2923984f42b2c03228,watches_gifts,165.0
3bae20c7f7ad4cf125d51f381c55f8e5,computers_accessories,76.9
3c8194a8d47f5852dcd52ccbf364596e,housewares,49.9
3e272c0e88b4c65c4480ef4d2ca44b92,home_appliances,16.9
3ea82ad47a5a11ed6d1cb5e1e8343b9a,furniture_decor,29.9
3f19625b4e47cbd93b35ea05873667ee,housewares,169.99
3f3f8127c7e0537f9f74550f3504f93d,health_beauty,35.9
3f56a22363145eb59c7fb42254d3f345,sports_leisure,42.93
3f60c18dceaa348eb8891eea71a53dc1,sports_leisure,64.9
401aaeb144fdc31e60486809bf917ce5,health_beauty,239.9
4035b52134bcb1bdaf305b4671495372,bed_bath_table,85.99
404ae63d165e7de5dd0bade9787b50c0,watches_gifts,1400.0
40d390835e3da901802d4c3b4b184863,perfumery,14.9
40e4b27fe658a1c1e627e503b29ef734,housewares,10.9
40e4b27fe658a1c1e627e503b29ef734,housewares,10.9
40e4b27fe658a1c1e627e503b29ef734,bed_bath_table,47.9
414b227d34e12d2c95093f0bdb4c44bd,bed_bath_table,39.99
414b227d34e12d2c95093f0bdb4c44bd,home_confort,89.9
41533c74e757d62db485b5053f8a2314,toys,94.9
41a207671f292d00ffea01b171f2a30b,watches_gifts,39.0
41a207671f292d00ffea01b171f2a30b,watches_gifts,45.0
41b7994f6fdd38dc855f6f6a5c61b459,baby,129.9
41d0050b0a103c674289659fdd6f602e,baby,64.9
41d0050b0a103c674289659fdd6f602e,housewares,39.9
41d0050b0a103c674289659fdd6f602e,baby,36.9
420ab5f8b0999c674c7438c38ecdda17,bed_bath_table,109.9
430d9c263b0c59e3ce1ad49cb55e0531,stationery,69.9
430e7ae18173c5c5d351c37676f6d09a,bed_bath_table,129.9
4351879fb74d0a37b9c8dad7ba7e59de,audio,119.9
447e81187647a12bf1a254923877d0ed,bed_bath_table,34.9
44a10a741d51010c1440fc7337b5ff6e,sports_leisure,69.9
44d1b486970419d4e0ed66e154ece21f,consoles_games,689.89
44d9570957b8244670f565604344b98e,housewares,122.0
456be31c2b2f9d2c2af2e828084a8511,home_appliances,34.72
47106caf7707ccc0552581877874349f,cool_stuff,24.5
4723727d090decf1ca86404dfe72d373,stationery,59.9
4726bb2be36557009e1f231af49916e0,furniture_decor,16.9
48c159ee1d25916d79ad14e2160a0d31,bed_bath_table,79.9
48d30a78681848a5caa890b0acc9ad72,toys,45.99
48d4561752bbf4833c3cabba8d5a7c93,bed_bath_table,81.5
4941da6e1a4eef723674c7148152c4f6,bed_bath_table,159.9
4941da6e1a4eef723674c7148152c4f6,housewares,39.9
4974bc485d07cad8b6e5000a345bcd50,electronics,19.9
4992f0162a4e7f36cf293bdc49e42f5e,drinks,47.49
4a335c9b6c47353962fc6f0b1911eb03,housewares,167.99
4a5dd77c42df1a4cf21c142eaacf866f,housewares,199.9
4a5ffb8eac522b1d4e4223394967f25e,bed_bath_table,69.9
4aa5e89a54afc5cbb187bc2bccfdfe33,health_beauty,105.9
4b81496f1e0fd587a7394ba1e1b8aebb,furniture_decor,7.8
4b9359b6bad98027f7a428063413d090,bed_bath_table,62.7
4c775eb488939cb0be0ca90004e2f37a,consoles_games,239.9
4c8eac76de32572cebc64aca0f263e2a,toys,109.99
4cc5e60f36ca3bdbb07ab8a3c490e15d,furniture_decor,59.9
4d0bd88af1748e0658ddfad3100b2958,costruction_tools_tools,219.0
4d0bd88af1748e0658ddfad3100b2958,costruction_tools_tools,219.0
4d483bf690ca21bdc005df9b623673c7,health_beauty,414.0
4d9ec9c5440b083e87ee872dec1b32fb,bed_bath_table,99.9
4da457afd715a9eade1b7b5a2fcc2d9c,computers_accessories,99.99
4dee0af7a42637f58cde016b73d93216,sports_leisure,219.9
4e5eb92b77d7214fc3587113fd8374d7,fashion_bags_accessories,34.3
4e9d991478ce9d386648f6dd85475b6c,watches_gifts,45.0
4ee98e5c36cdadbb40216412e0364478,food,89.9
4f73244a226bb31dd99853458f70c537,pet_shop,162.0
4fabd930204fbf8fd7e7f510a4bc6a2f,computers_accessories,14.99
4fdddb85c674036842fa2c86494e8890,health_beauty,81.9
4fe68e1b224989d596e61f2fcf892012,construction_tools_construction,16.5
4feb155d6d4d8b2ba3191d90655f3b99,telephony,24.99
50a27906921dc9ef4b7afa6cdb04649b,pet_shop,49.9
51bfdb83aacf1064814782f7109c6365,diapers_and_hygiene,37.0
51d967125c0a12392dfdd135be86ab3a,sports_leisure,181.0
5225e054c102b5a1d35f4741e8d6c718,telephony,24.99
522a5e4ad2f2d51be25ae597da2b8197,computers_accessories,74.9
522a5e4ad2f2d51be25ae597da2b8197,computers_accessories,67.9
527b28dd1cc06cd5f5d361c544909a40,stationery,149.0
5330599ad58e0e0355fcb5c997d3f8f2,housewares,85.0
539087d16a54354cfd81aabbedbd7f63,sports_leisure,109.95
53f4ca548f6dc3456de1628fa16854f0,furniture_decor,16.9
54d6f9d8f56229d3da815add65ec2408,office_furniture,116.99
54d6f9d8f56229d3da815add65ec2408,office_furniture,116.99
550e1d4daa21983f7bac6b2f83c40365,furniture_decor,29.9
5559edd02dabfec0a6ee808960297d1b,housewares,83.3
56ee0507f806ad1a079e2905d5beff09,auto,79.0
574c4ecf7699daffc21fc04eb876b8a8,health_beauty,59.99
57bea8e109ecb1711cda36ced17c1b1e,housewares,94.0
57cbc8e34a5ceffb92f8b3193e4ffdb8,health_beauty,89.9
57faaa762a71e0603439c7a742527524,sports_leisure,181.0
58527ee4726911bee84a0f42cdd797c1,sports_leisure,129.9
588d8a3645cd2c4d3b9773d212a185e5,watches_gifts,1199.9
5896d753079d9faa8aeaf60231b3e788,bed_bath_table,17.9
58a4317c14bcba43d0cf161f17e9db2b,sports_leisure,113.0
58dad265abd075b5830c3e3824956231,bed_bath_table,53.0
58f06cdcc39850d51ec8677cdff108be,cool_stuff,219.99
5a213cd2c31b85edd98ae1ab50c50aee,construction_tools_lights,399.99
5a8f325f70adcaee7b80d649a1f28876,housewares,36.9
5aad92458ca3d4d408c99f424de3cd73,garden_tools,53.9
5af1697f659a5873ed7f793544b2b98d,watches_gifts,137.0
5b666d7076734a6485176d2f3255804d,furniture_decor,129.8
5bdb3afa1eb436b9c3de3957a486980f,construction_tools_lights,46.0
5be6e9f87bc75b1fc82974ba71ba94f0,sports_leisure,49.9
5bf626cfef41ba2207e9c4ac9b380a64,housewares,22.0
5bf8d66f260e15878a0e458ba4f33158,watches_gifts,53.7
5c1bcdc479bd3259cecfa184ee78b9ce,toys,19.9
5c35bf8376a214c893fc0bb5345cae94,furniture_decor,34.9
5c7d0a72d5ce2ffc03f4a86238abcd9d,computers_accessories,240.35
5d9fde36e9b14f9c646577bb073b1486,health_beauty,46.33
5d9fde36e9b14f9c646577bb073b1486,health_beauty,46.33
5e823b29f4c615d58cdbfec5bdb2ee73,baby,164.33
5f24b613363e4af7466a250aa815a170,bed_bath_table,263.9
5f2afe447ecc492da57db318b381a3ab,perfumery,329.5
5f7363eba95d6b80c0b0d44e53193e0b,furniture_decor,35.0
5fb669725665771911c8ecc187870553,furniture_decor,179.9
605dd1e8229892fbac9c08a82693f888,fashion_bags_accessories,49.99
60751e744ac01225d93eb8bd65592ff0,cool_stuff,199.0
60787bfeaae0862411713fa2071d87db,furniture_decor,39.0
60787bfeaae0862411713fa2071d87db,furniture_decor,39.0
60787bfeaae0862411713fa2071d87db,furniture_decor,39.0
60b3db6cf502ca52a4a43946008b1600,stationery,39.15
6108ae9acd8ee0ffd527598b9ebc6acc,telephony,13.98
61ad7ff8f7855f070f278ff8412622a8,garden_tools,49.9
61ad7ff8f7855f070f278ff8412622a8,garden_tools,49.9
61b99e917a3da2c77c1a3ef38cdf38de,sports_leisure,46.9
6233c53ce8bfd732fc643c0443741c5b,electronics,18.9
624ffe16156e4aac5b9ec7ac27ed23c6,costruction_tools_garden,369.9
6289ee54f79f145b31d94596c21ff419,bed_bath_table,15.9
6289ee54f79f145b31d94596c21ff419,bed_bath_table,15.9
62a647a2e24ac06f7d127baa26d29e96,housewares,69.9
62bc181a6d897eba7057bb531ea5f094,health_beauty,89.99
62d9ca533d6de05e39164160d128e37c,computers_accessories,89.9
62ec63f37c8ed14ce3dba43a02721f5e,computers_accessories,84.89
62ffdc08aacc0d5763a38e07039234d8,market_place,149.99
632532c6ace2a1281a27e66bd5f4278f,sports_leisure,93.6
632ec9368030a0679acafa0d23b7be2c,bed_bath_table,109.9
638fa07954d987db6c7cc971c365eca5,housewares,79.0
63e2032f511dd7a0ac625d8bda0a07c9,stationery,69.0
641b3f1c458e28bcc1ac2e6e5e526489,telephony,21.99
64439b9234594e291aa9a30c226f257e,sports_leisure,466.0
64a62eaae697d2b5002204677fb331cf,watches_gifts,29.0
64be1ceac437f2eed73e5b001d190e97,toys,17.99
64cbe98d3ef9d927297f7dea3fab17d6,home_confort,237.99
64f2e9aa85911b6a48e3d11ef05b73c7,housewares,1150.0
6561717586fb2d3ae85fce2964f600e1,baby,48.9
6563b375a3fad2d240225b16ee246f68,auto,99.99
65a05062e11f3e5121cd0e0723bf765d,home_construction,113.85
65f4f976c2281eb3c5f69547ca21893d,bed_bath_table,38.5
66aef8b9776b9fbfb4ccebc6f3d984bb,sports_leisure,49.9
66fbfbe9598df1bb7b5950b19e839697,furniture_living_room,295.8
671f3f58a12caea363c9e40989c7d154,computers_accessories,98.44
677cebcf344bca22b07250e7548bd8bc,housewares,12.02
681f6998a6bb650120b24343fb7aab6a,sports_leisure,29.9
685f8172db0440c031fefe2081cbef7f,watches_gifts,104.9
68656d23f76667ee6ebe117db63ea015,furniture_decor,38.5
68c266b203d2b5b9e4f724d2b0bf532f,electronics,24.12
6916bfc2979a20759a964f5addee58d3,office_furniture,139.99
693f8bb47e6135ecad76616fa2596a05,electronics,169.99
69923a4e07ce446644394df37a710286,baby,35.39
69d838677089d135b38310ff74779901,computers_accessories,139.0
69f5eed47613a9d3cd0ae94d398cdd4e,computers_accessories,39.95
69f645b07a409fb02369b4f665295d7f,baby,109.9
6a32c701681d4c31dac221f9a2848c80,housewares,85.0
6aaac69ff588fc4e1f1ffddbc682e406,electronics,13.65
6b2f7dba402cf63ca207bbe2cc05ef67,baby,39.99
6b3b0b39d2a619fa308f4606d780af2c,bed_bath_table,199.9
6b87336da12a7508327bfe1c03855707,health_beauty,58.9
6b99ff92735c747557e84a5f5cd7a560,bed_bath_table,249.0
6bcee650c0948a4d061fbac64d157ba5,health_beauty,95.0
6d70b44b2d0742e51c0434faba7c9afe,health_beauty,31.5
6d82fb84caeb4867e10314d00ee91ca1,bed_bath_table,86.9
6d9f6e79f1664d6ff8e74dd03f8a5b43,cool_stuff,229.99
6dc8b8f970d5256ebe88e075c1428321,health_beauty,122.99
6df2cfb6624c3e0b13775087f1cda182,bed_bath_table,69.2
6ea34077e85038c0ecea08593783a1fd,health_beauty,160.0
6f11c30244bc873b633797dd9ea4fced,perfumery,189.9
6f41a6473f4122e2cdc762a8988a67f0,perfumery,149.9
7019575db90695209de9c7d983557bac,home_appliances,32.9
70263f30f6180c7ca277e4dc6c4c19c8,garden_tools,90.0
70807adf40446c39c3504cd513bcf3aa,agro_industry_and_commerce,92.9
70dc122cb381c36bb405197904788449,garden_tools,89.0
711246846695fa895c1776f0ddc30b20,furniture_decor,59.55
7147bfba27147cf06600e5a1577d3a4b,housewares,109.0
715b8576b74d53796bcbb107a201eb55,construction_tools_lights,228.0
71822a8b6993991560c8feb50026203b,sports_leisure,109.9
71affeaa67493ff0db555224e59b1bbb,cool_stuff,215.0
73fef4e3ee8931c3e71fd76d01433bf3,sports_leisure,154.9
742b2b7009e5c7c5aefce3e328c4866a,housewares,72.69
74337d4b8aec7d9b18c016cff22129fe,home_appliances_2,473.0
745eef172f0256cfaf464e7723693fe0,bed_bath_table,38.9
7514404922bc617c41f9b47f003a3350,perfumery,172.5
75b60fe8ae4a01ed4c3152a11651218c,stationery,12.99
75b60fe8ae4a01ed4c3152a11651218c,stationery,12.99
75d5d3d16567a27eefc5752aeb063072,furniture_decor,13.9
75d5d3d16567a27eefc5752aeb063072,furniture_decor,13.9
75f7b50b5222f09346ec8672c17121a3,garden_tools,89.99
76b1bcac04cffba74b00e4be75f58f9f,furniture_decor,49.9
76b1bcac04cffba74b00e4be75f58f9f,furniture_decor,49.9
76cde6c8b0bcf5f39e166b9f645366b6,perfumery,56.99
7791eb26e081ed5f8dd15b40c45393a3,home_appliances,26.0
77aecc9798d57db2f5a83579783cdec7,books_general_interest,55.5
77aecc9798d57db2f5a83579783cdec7,baby,39.9
788e7378d74502a8c60a80b6c66552b9,cool_stuff,120.0
78d7b4c84d9192af69d5b8abcd83176e,housewares,21.6
79ba63b5e2113df41f0097eb9e9d143a,sports_leisure,98.0
7a9436be8022293777e4f2619c171b17,health_beauty,56.89
7af7e9221757663bb19abb52d6acebf9,sports_leisure,209.0
7af7e9221757663bb19abb52d6acebf9,sports_leisure,209.0
7b20d43785c16252f51ca77bceaa5ea0,perfumery,360.0
7b5f89bc09d40a73b09b4724e2680fa2,sports_leisure,24.9
7b8d0a893743d55557532e35a0b73a31,cool_stuff,139.4
7bfde9729732d1f662f51978148b3bb6,health_beauty,47.61
7c0010171d4d583d7f4d87894d7b6973,bed_bath_table,99.9
7c25f223ac9fa74c9dbfa11e8a52f1e5,sports_leisure,73.0
7c971e779cf367c04e3621cc1b81e352,baby,39.99
7d960d3f481b040257655876b44e79bc,unknown,449.99
7de03e8d15c7de252f740627b5f666a0,home_appliances,19.9
7e725a02a94edf1bb07180293cbb29d9,baby,29.9
7e9e110e4c60c9d33dabbc33133db636,sports_leisure,125.0
7eb6bfea5daf19a607f08fd25ea7672a,musical_instruments,1997.0
807303007d46225288462ecc115905fe,health_beauty,54.99
80eb061ace1abe7c2ba1828e00492f23,auto,108.9
81284ce76107a0034192e8eda2129993,bed_bath_table,29.99
81284ce76107a0034192e8eda2129993,bed_bath_table,29.99
82ae4ace0b3ec2734319bd238e822c68,bed_bath_table,115.0
82fd1196a459f594fb1d66e667fc74c4,bed_bath_table,45.99
8345e1e2a321e4b374a65fe12d8b30d3,housewares,44.9
83ac7baaa477085adfafa311103efaf5,consoles_games,99.0
83c0700d6e42c5b6cd1fbf3e593ea4ca,pet_shop,143.99
